,House ID,bathrooms,bedrooms,blessings,builder,capital_distance,date,dining_rooms,dock_distance,farm,garden,holy_tree,king_visited,knights_house_distance,location,market_distance,renovation,river_distance,sorceror_cursed,tower_distance
1049,1848889976.0,2.0,2.0,103.0,2.0,56.977923,-1.0,4.0,20.465043,1.0,0.0,-1.0,0.0,67.121282,4.0,64.538144,0.0,3.220869,1.0,133.854686
1079,1848889982.0,2.0,2.0,34.0,1.0,126.132263,-1.0,4.0,15.116091,0.0,1.0,-1.0,-1.0,136.520034,3.0,55.020815,1.0,42.951367,1.0,55.368695
1047,1848889985.0,4.0,3.0,134.0,6.0,25.632584,-1.0,4.0,18.926667,0.0,1.0,1.0,-1.0,36.067532,3.0,83.885597,0.0,1.886737,1.0,95.576143
1048,1848889990.0,2.0,4.0,74.0,6.0,-1.0,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,-1.0,3.0,-1.0,1.0,10.680396,1.0,115.278231
6201,1848889994.0,2.0,2.0,138.0,3.0,21.981899,-1.0,2.0,19.837941,1.0,0.0,1.0,0.0,32.236483,3.0,9.31687,0.0,29.968359,1.0,22.8049
1037,1848889998.0,4.0,2.0,150.0,8.0,9.569965,-1.0,2.0,57.064457,0.0,1.0,1.0,-1.0,19.60384,2.0,38.581891,1.0,35.396611,1.0,44.046587
1164,1848890003.0,-1.0,2.0,139.0,-1.0,21.352914,-1.0,3.0,14.672507,1.0,0.0,1.0,0.0,32.317884,1.0,46.641434,0.0,18.425415,1.0,110.887764
6202,1848890008.0,4.0,4.0,149.0,3.0,11.277446,-1.0,3.0,0.062334,1.0,0.0,1.0,0.0,21.59077,-1.0,42.526654,0.0,36.782503,1.0,179.232977
1068,1848890010.0,2.0,4.0,139.0,9.0,20.558546,-1.0,3.0,29.236928,2.0,-1.0,1.0,0.0,31.06159,-1.0,108.745057,0.0,16.12082,-1.0,217.058542
1069,1848890012.0,3.0,3.0,57.0,9.0,103.438439,-1.0,3.0,45.062054,1.0,0.0,1.0,0.0,113.658884,4.0,-1.0,1.0,32.611685,1.0,22.627539
973,1848890014.0,4.0,3.0,98.0,5.0,61.733648,-1.0,2.0,31.720923,1.0,-1.0,1.0,0.0,72.616639,2.0,26.616159,0.0,34.022624,1.0,233.962685
1080,1848890017.0,4.0,3.0,153.0,1.0,6.968619,-1.0,4.0,39.959253,1.0,-1.0,1.0,0.0,17.291333,2.0,48.232385,0.0,48.478232,1.0,140.178982
1050,1848890021.0,4.0,4.0,50.0,2.0,110.133852,-1.0,4.0,34.602122,1.0,0.0,1.0,0.0,120.409227,3.0,21.232541,1.0,25.832489,1.0,124.675804
6203,1848890027.0,2.0,3.0,107.0,3.0,53.098717,-1.0,4.0,69.888555,1.0,0.0,-1.0,0.0,63.102799,4.0,31.223219,0.0,73.878698,1.0,136.022228
6204,1848890033.0,4.0,2.0,105.0,3.0,54.59941,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,65.586284,-1.0,41.876654,0.0,13.708919,0.0,57.459921
1070,1848890038.0,4.0,4.0,147.0,9.0,12.725643,-1.0,4.0,24.608643,2.0,0.0,1.0,0.0,23.08743,3.0,0.078613,0.0,79.065907,1.0,51.401772
1038,1848890044.0,2.0,2.0,132.0,8.0,28.485007,-1.0,2.0,21.014999,2.0,0.0,0.0,0.0,38.672195,1.0,36.943255,1.0,2.035245,0.0,162.972334
1051,1848890048.0,2.0,3.0,74.0,2.0,-1.0,-1.0,4.0,67.708325,1.0,0.0,-1.0,0.0,-1.0,3.0,6.874339,0.0,23.227453,1.0,60.558916
6205,1848890052.0,3.0,2.0,120.0,3.0,39.75502,-1.0,3.0,112.834265,1.0,0.0,-1.0,0.0,50.16328,1.0,136.381844,0.0,18.457583,1.0,32.109479
1071,1848890054.0,2.0,3.0,58.0,9.0,101.546708,-1.0,3.0,68.276814,1.0,0.0,-1.0,0.0,112.342938,1.0,68.339303,1.0,6.015767,1.0,77.198767
1043,1848890059.0,4.0,2.0,129.0,7.0,30.644125,-1.0,3.0,15.763714,2.0,0.0,1.0,0.0,40.764213,4.0,13.544951,0.0,33.177999,1.0,80.117083
6206,1848890064.0,2.0,2.0,110.0,3.0,49.805867,-1.0,4.0,116.220837,1.0,0.0,-1.0,0.0,60.772356,-1.0,4.379699,1.0,32.462997,0.0,169.841409
1049,1848890069.0,4.0,3.0,122.0,6.0,38.220577,-1.0,4.0,91.413298,1.0,0.0,1.0,0.0,48.234437,1.0,94.349397,0.0,41.107349,1.0,128.85824
6207,1848890075.0,3.0,2.0,158.0,3.0,1.727891,-1.0,3.0,47.378237,1.0,0.0,1.0,0.0,12.428329,3.0,65.151784,1.0,14.477207,1.0,107.210561
6208,1848890081.0,2.0,4.0,112.0,3.0,48.388682,-1.0,4.0,72.060738,2.0,0.0,0.0,0.0,58.519077,3.0,76.889574,0.0,8.212289,0.0,119.34247
974,1848890087.0,4.0,4.0,66.0,5.0,94.287089,-1.0,2.0,61.289995,0.0,1.0,1.0,-1.0,105.277897,2.0,61.510612,0.0,68.627994,1.0,157.55963
6209,1848890090.0,3.0,3.0,68.0,3.0,91.970761,-1.0,4.0,38.05629,1.0,0.0,1.0,0.0,102.621449,1.0,91.222838,0.0,47.907053,1.0,2.296248
1165,1848890092.0,4.0,2.0,119.0,-1.0,41.196637,-1.0,4.0,53.458878,1.0,0.0,1.0,0.0,51.295035,3.0,-1.0,0.0,13.710779,1.0,130.1876
1166,1848890098.0,3.0,4.0,123.0,-1.0,37.257899,-1.0,4.0,-1.0,0.0,1.0,-1.0,-1.0,47.76441,-1.0,66.191731,0.0,24.662946,1.0,198.694389
1052,1848890100.0,2.0,2.0,148.0,2.0,11.7978,-1.0,3.0,48.104495,1.0,0.0,1.0,0.0,22.555888,3.0,48.756356,0.0,5.053644,1.0,9.926936
6210,1848890106.0,2.0,4.0,70.0,3.0,89.880578,-1.0,3.0,48.64669,1.0,0.0,1.0,0.0,100.560515,1.0,20.519029,0.0,15.919716,1.0,38.163104
6211,1848890110.0,3.0,4.0,126.0,3.0,34.127532,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,44.253393,2.0,68.662116,0.0,43.423245,1.0,117.209937
1039,1848890115.0,2.0,4.0,131.0,8.0,28.524182,-1.0,2.0,2.763963,1.0,0.0,-1.0,0.0,38.854113,4.0,-1.0,0.0,7.846988,1.0,28.997061
6212,1848890121.0,2.0,4.0,119.0,3.0,41.090217,-1.0,3.0,34.581231,1.0,0.0,1.0,0.0,51.62127,2.0,53.414923,0.0,66.007183,1.0,103.922405
986,1848890127.0,4.0,2.0,74.0,4.0,-1.0,-1.0,-1.0,18.556177,1.0,0.0,1.0,0.0,-1.0,3.0,9.91854,0.0,38.476366,1.0,116.262312
1044,1848890130.0,2.0,4.0,107.0,7.0,53.231755,-1.0,4.0,-1.0,1.0,-1.0,1.0,0.0,63.44854,3.0,36.750252,0.0,5.606257,1.0,61.688892
6213,1848890132.0,3.0,3.0,108.0,3.0,52.062547,-1.0,2.0,10.940707,1.0,0.0,-1.0,0.0,62.115637,4.0,111.612922,-1.0,6.991271,1.0,177.298756
1000,1848890138.0,3.0,3.0,44.0,0.0,116.13058,-1.0,2.0,20.867111,2.0,0.0,-1.0,0.0,126.625301,3.0,62.578582,0.0,6.678044,1.0,58.428645
6214,1848890142.0,3.0,-1.0,108.0,3.0,51.605748,-1.0,3.0,43.906035,1.0,0.0,1.0,0.0,62.456238,1.0,72.137279,0.0,23.466396,1.0,74.308122
6215,1848890144.0,3.0,-1.0,78.0,3.0,81.519713,-1.0,2.0,9.274901,1.0,0.0,1.0,0.0,91.62622,3.0,27.573085,1.0,77.760766,1.0,103.580193
6216,1848890150.0,3.0,2.0,74.0,3.0,-1.0,-1.0,3.0,24.596172,1.0,0.0,1.0,0.0,-1.0,3.0,63.112206,-1.0,3.554814,1.0,121.974459
1072,1848890153.0,-1.0,2.0,155.0,9.0,5.364871,-1.0,2.0,96.97494,0.0,1.0,1.0,-1.0,15.882101,3.0,27.813417,1.0,17.61602,1.0,109.781591
987,1848890159.0,2.0,2.0,98.0,4.0,62.306235,-1.0,-1.0,63.105336,1.0,0.0,1.0,0.0,72.537123,-1.0,36.395885,0.0,44.185798,1.0,82.336025
975,1848890163.0,-1.0,2.0,154.0,5.0,6.29205,-1.0,4.0,2.604937,1.0,0.0,1.0,0.0,16.700304,3.0,123.344686,0.0,0.267988,1.0,47.374382
988,1848890169.0,4.0,4.0,156.0,4.0,4.421062,-1.0,2.0,128.909979,1.0,0.0,-1.0,0.0,15.014568,3.0,39.135431,0.0,34.998545,1.0,101.490081
1053,1848890174.0,2.0,3.0,144.0,2.0,15.933405,-1.0,4.0,8.107296,2.0,0.0,-1.0,0.0,25.979515,3.0,54.932465,0.0,22.508956,1.0,65.656576
1040,1848890176.0,4.0,-1.0,108.0,8.0,51.980919,-1.0,2.0,70.743586,1.0,0.0,1.0,0.0,62.91483,3.0,77.103658,-1.0,30.000799,1.0,183.610058
6217,1848890180.0,4.0,4.0,118.0,3.0,42.144622,-1.0,2.0,10.798342,1.0,0.0,0.0,0.0,53.002403,4.0,-1.0,0.0,1.30386,0.0,108.64396
1001,1848890186.0,-1.0,2.0,54.0,0.0,105.828163,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,116.352072,3.0,29.908576,0.0,7.984498,1.0,86.337921
1081,1848890191.0,4.0,4.0,143.0,1.0,17.350129,-1.0,-1.0,44.537313,1.0,0.0,-1.0,0.0,28.249369,3.0,10.428286,0.0,31.850767,1.0,139.181586
1073,1848890195.0,3.0,4.0,69.0,9.0,90.626224,-1.0,-1.0,28.644391,1.0,0.0,-1.0,0.0,100.728922,-1.0,-1.0,0.0,52.55436,1.0,137.575373
1082,1848890201.0,4.0,2.0,89.0,1.0,70.545213,-1.0,2.0,77.600624,2.0,0.0,-1.0,0.0,81.093436,3.0,22.738725,0.0,31.062438,0.0,188.608021
1083,1848890207.0,2.0,3.0,147.0,1.0,13.06238,-1.0,3.0,107.965919,1.0,0.0,-1.0,0.0,23.136797,2.0,82.970956,1.0,2.83892,1.0,144.120508
1045,1848890210.0,4.0,4.0,104.0,7.0,55.890964,-1.0,4.0,14.42133,1.0,0.0,1.0,0.0,65.892634,-1.0,88.325281,1.0,14.312688,1.0,112.868573
989,1848890214.0,2.0,3.0,154.0,4.0,6.333389,-1.0,2.0,28.354366,1.0,-1.0,1.0,0.0,16.420176,3.0,-1.0,0.0,19.86925,1.0,112.583516
6218,1848890216.0,4.0,3.0,74.0,3.0,-1.0,-1.0,4.0,95.105386,1.0,0.0,1.0,0.0,-1.0,4.0,7.992682,0.0,5.992542,1.0,19.331272
6219,1848890222.0,4.0,2.0,156.0,3.0,4.405443,-1.0,4.0,8.252452,0.0,1.0,1.0,-1.0,15.093029,4.0,80.582587,0.0,16.581023,1.0,44.32777
1046,1848890225.0,2.0,4.0,132.0,7.0,27.826709,-1.0,2.0,-1.0,0.0,1.0,1.0,-1.0,38.000945,4.0,7.727569,0.0,18.548064,1.0,134.12149
6220,1848890230.0,2.0,3.0,61.0,3.0,98.894436,-1.0,4.0,37.087832,2.0,0.0,-1.0,0.0,109.47906,3.0,30.994582,0.0,66.714925,1.0,18.755027
1167,1848890236.0,2.0,2.0,117.0,-1.0,43.450298,-1.0,2.0,7.595271,2.0,0.0,1.0,0.0,53.667062,4.0,61.181058,0.0,16.808896,1.0,53.277758
6221,1848890241.0,4.0,4.0,121.0,3.0,38.859471,-1.0,4.0,52.557769,1.0,0.0,1.0,0.0,49.579882,1.0,3.814466,1.0,10.906275,1.0,33.619922
1041,1848890243.0,3.0,4.0,90.0,8.0,70.064608,-1.0,4.0,43.53874,1.0,-1.0,1.0,0.0,80.843758,-1.0,7.33453,0.0,21.712203,1.0,62.421522
1074,1848890248.0,3.0,3.0,118.0,9.0,42.348931,-1.0,3.0,10.461261,2.0,0.0,1.0,0.0,52.688798,2.0,30.059133,0.0,39.473752,1.0,112.233686
6222,1848890251.0,4.0,2.0,80.0,3.0,80.000733,-1.0,-1.0,48.956592,1.0,0.0,1.0,0.0,90.002791,3.0,-1.0,-1.0,6.123624,1.0,21.666418
6223,1848890253.0,4.0,2.0,142.0,3.0,18.499115,-1.0,4.0,83.659525,1.0,0.0,1.0,0.0,28.872252,3.0,3.169859,1.0,19.889592,1.0,110.980047
6224,1848890255.0,2.0,4.0,3.0,3.0,157.263797,-1.0,3.0,87.095136,1.0,-1.0,1.0,0.0,168.186563,3.0,30.50286,0.0,49.806836,1.0,0.431303
6225,1848890259.0,4.0,3.0,130.0,3.0,30.441816,-1.0,3.0,120.305684,2.0,0.0,0.0,0.0,41.370904,-1.0,-1.0,1.0,21.176595,0.0,91.880752
6226,1848890265.0,2.0,4.0,102.0,3.0,58.327211,-1.0,4.0,2.030682,1.0,0.0,1.0,0.0,68.374065,1.0,2.013669,0.0,26.286168,0.0,183.792487
1002,1848890269.0,4.0,3.0,140.0,0.0,20.004677,-1.0,4.0,35.534638,2.0,-1.0,1.0,0.0,30.45745,4.0,14.355785,0.0,28.441717,-1.0,142.201012
6227,1848890274.0,4.0,2.0,152.0,3.0,8.471408,-1.0,2.0,68.711993,2.0,0.0,-1.0,0.0,18.978679,2.0,15.404167,0.0,4.769352,1.0,168.304641
1084,1848890279.0,2.0,2.0,126.0,1.0,33.614077,-1.0,4.0,35.589152,1.0,0.0,0.0,0.0,44.096952,3.0,33.267484,0.0,6.43751,0.0,77.138577
1075,1848890283.0,4.0,2.0,40.0,9.0,120.407118,-1.0,2.0,15.613445,1.0,0.0,1.0,0.0,130.712958,3.0,-1.0,1.0,49.156164,1.0,119.140103
6228,1848890287.0,3.0,3.0,121.0,3.0,39.214808,-1.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,50.002728,3.0,101.020131,-1.0,39.5153,0.0,19.331402
1042,1848890293.0,3.0,2.0,67.0,8.0,92.662374,-1.0,3.0,-1.0,2.0,0.0,1.0,0.0,102.883912,1.0,0.50326,0.0,43.811719,1.0,137.243944
990,1848890299.0,-1.0,2.0,121.0,4.0,38.529373,-1.0,4.0,91.80942,1.0,0.0,1.0,0.0,49.311787,3.0,63.024208,1.0,1.054,1.0,221.165946
1085,1848890302.0,2.0,4.0,51.0,1.0,109.273895,-1.0,3.0,67.708419,1.0,0.0,0.0,0.0,120.003175,4.0,19.703147,0.0,47.63841,0.0,98.988958
1047,1848890306.0,4.0,4.0,152.0,7.0,7.999463,-1.0,3.0,46.284331,1.0,0.0,1.0,0.0,18.754322,3.0,73.148682,0.0,47.109942,1.0,4.138375
991,1848890310.0,4.0,3.0,146.0,4.0,13.660048,-1.0,3.0,31.5775,1.0,0.0,-1.0,0.0,24.494972,3.0,-1.0,1.0,53.656542,1.0,5.821448
1048,1848890314.0,2.0,4.0,69.0,7.0,91.407955,-1.0,2.0,56.681633,1.0,0.0,1.0,0.0,101.59265,3.0,45.707428,0.0,8.891923,1.0,63.902722
6229,1848890319.0,2.0,4.0,80.0,3.0,80.166707,-1.0,3.0,24.292035,1.0,0.0,1.0,0.0,90.705302,3.0,28.059534,0.0,43.392328,1.0,167.666793
6230,1848890322.0,3.0,4.0,127.0,3.0,32.685597,-1.0,2.0,25.348903,2.0,0.0,0.0,0.0,43.002185,3.0,74.072375,0.0,1.013922,0.0,117.43821
6231,1848890328.0,4.0,2.0,150.0,3.0,10.010243,-1.0,3.0,3.219014,1.0,-1.0,-1.0,0.0,20.22525,4.0,71.746544,0.0,72.540694,1.0,71.949012
992,1848890334.0,2.0,2.0,139.0,4.0,21.446043,-1.0,3.0,5.923772,1.0,-1.0,1.0,0.0,32.313928,1.0,-1.0,-1.0,40.14958,1.0,67.306773
976,1848890336.0,4.0,4.0,144.0,5.0,15.897562,-1.0,2.0,58.500198,1.0,0.0,-1.0,0.0,26.881174,-1.0,25.614295,-1.0,10.143813,1.0,129.673171
1054,1848890342.0,4.0,3.0,124.0,2.0,35.698823,-1.0,2.0,0.84585,1.0,0.0,1.0,0.0,45.732069,3.0,-1.0,0.0,34.904769,1.0,157.798848
1076,1848890344.0,2.0,3.0,150.0,9.0,9.609464,-1.0,4.0,11.97578,1.0,0.0,1.0,0.0,19.701437,3.0,55.978674,-1.0,23.732576,1.0,103.872879
6232,1848890350.0,2.0,2.0,136.0,3.0,24.16237,-1.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,34.76237,4.0,7.208485,0.0,41.794245,1.0,43.147132
1050,1848890352.0,2.0,3.0,131.0,6.0,28.855699,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,38.989016,1.0,20.563512,0.0,44.247677,1.0,102.203897
1055,1848890355.0,2.0,3.0,133.0,2.0,26.509994,-1.0,4.0,11.068901,1.0,0.0,1.0,0.0,36.556668,2.0,-1.0,0.0,2.223771,1.0,115.548588
1077,1848890357.0,3.0,2.0,140.0,9.0,20.012423,-1.0,2.0,84.166792,1.0,0.0,-1.0,0.0,30.795137,2.0,85.024338,1.0,70.492313,1.0,198.345252
1003,1848890359.0,4.0,3.0,157.0,0.0,2.750156,-1.0,4.0,8.776644,1.0,0.0,1.0,0.0,13.24284,3.0,3.241025,0.0,29.051627,-1.0,30.237271
1086,1848890365.0,4.0,4.0,110.0,1.0,49.948263,-1.0,4.0,83.170564,1.0,0.0,1.0,0.0,59.983593,2.0,155.248471,0.0,26.998486,1.0,4.634372
1078,1848890370.0,2.0,2.0,74.0,9.0,-1.0,-1.0,2.0,106.506731,1.0,0.0,1.0,0.0,-1.0,3.0,96.998747,1.0,35.027289,1.0,167.754761
1087,1848890373.0,3.0,2.0,85.0,1.0,75.405939,-1.0,-1.0,20.492616,1.0,0.0,1.0,0.0,85.538348,-1.0,45.445107,0.0,35.165146,1.0,62.06199
1004,1848890376.0,2.0,2.0,156.0,0.0,4.087485,-1.0,2.0,8.241144,1.0,-1.0,1.0,0.0,14.15581,4.0,48.946365,0.0,4.905328,1.0,7.527704
1079,1848890378.0,4.0,2.0,152.0,9.0,7.515507,-1.0,4.0,2.047842,1.0,0.0,1.0,0.0,18.009235,2.0,30.770598,0.0,6.920625,1.0,147.318213
993,1848890380.0,4.0,3.0,107.0,4.0,53.37561,-1.0,-1.0,13.309577,1.0,0.0,1.0,0.0,64.057959,3.0,31.484482,0.0,20.695894,-1.0,171.950269
1088,1848890383.0,3.0,2.0,151.0,1.0,9.267577,-1.0,4.0,43.259796,1.0,0.0,1.0,0.0,19.788028,3.0,65.619034,0.0,30.035965,1.0,48.402445
977,1848890387.0,4.0,2.0,74.0,5.0,-1.0,-1.0,4.0,15.119041,1.0,0.0,1.0,0.0,-1.0,1.0,3.337538,0.0,8.98595,1.0,120.337976
6233,1848890390.0,2.0,4.0,131.0,3.0,28.88994,-1.0,2.0,30.567167,1.0,0.0,1.0,0.0,39.805921,3.0,5.7516,0.0,4.238662,1.0,87.969657
6234,1848890393.0,3.0,2.0,116.0,3.0,43.537336,-1.0,3.0,46.646759,1.0,0.0,1.0,0.0,54.428867,1.0,20.498232,1.0,30.066028,1.0,146.979222
1168,1848890399.0,4.0,-1.0,131.0,-1.0,29.45951,-1.0,3.0,41.627361,1.0,0.0,1.0,0.0,39.966546,3.0,9.686729,0.0,78.042798,1.0,82.766751
1169,1848890404.0,3.0,2.0,155.0,-1.0,4.712846,-1.0,2.0,73.510227,2.0,0.0,1.0,0.0,15.603621,-1.0,23.889309,0.0,23.038526,1.0,30.550826
6235,1848890409.0,3.0,2.0,149.0,3.0,11.107479,-1.0,4.0,5.880925,2.0,0.0,1.0,0.0,21.273931,4.0,26.354974,0.0,3.131716,1.0,58.457462
1051,1848890415.0,2.0,4.0,114.0,6.0,45.904312,-1.0,4.0,69.739026,1.0,0.0,1.0,0.0,56.418986,3.0,29.536037,1.0,15.590817,1.0,93.749491
6236,1848890419.0,-1.0,2.0,139.0,3.0,20.699509,-1.0,-1.0,58.408992,1.0,0.0,1.0,0.0,31.585451,2.0,31.5281,0.0,60.289133,1.0,2.407919
1170,1848890425.0,-1.0,3.0,74.0,-1.0,-1.0,-1.0,4.0,24.108073,1.0,0.0,1.0,0.0,-1.0,3.0,113.622398,0.0,73.718889,1.0,157.86708
1049,1848890429.0,2.0,3.0,74.0,7.0,-1.0,-1.0,-1.0,13.748652,0.0,1.0,1.0,-1.0,-1.0,3.0,28.092537,-1.0,56.247728,1.0,24.074864
994,1848890433.0,3.0,2.0,124.0,4.0,35.945724,-1.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,46.488135,3.0,108.452646,0.0,11.483629,1.0,137.694854
6237,1848890435.0,3.0,4.0,86.0,3.0,74.043498,-1.0,2.0,48.791972,1.0,0.0,-1.0,0.0,84.998719,2.0,-1.0,0.0,48.804373,1.0,183.858704
1052,1848890437.0,4.0,2.0,140.0,6.0,19.979373,-1.0,3.0,30.716901,1.0,0.0,1.0,0.0,30.238979,3.0,43.322083,-1.0,11.039544,1.0,124.846901
1089,1848890441.0,4.0,2.0,114.0,1.0,45.70047,-1.0,4.0,12.34699,1.0,0.0,1.0,0.0,56.054739,4.0,3.881484,0.0,84.062185,1.0,109.14571
1171,1848890444.0,4.0,4.0,93.0,-1.0,66.630487,-1.0,3.0,-1.0,1.0,0.0,0.0,0.0,77.530407,2.0,34.309815,0.0,44.000515,0.0,15.358106
1050,1848890448.0,2.0,2.0,113.0,7.0,46.868205,-1.0,3.0,90.085872,1.0,-1.0,-1.0,0.0,57.692601,2.0,93.032388,0.0,2.783135,-1.0,127.423937
978,1848890454.0,4.0,4.0,96.0,5.0,64.139093,-1.0,3.0,29.436013,0.0,1.0,1.0,-1.0,74.622973,3.0,15.159355,0.0,26.975637,1.0,78.236054
1051,1848890459.0,2.0,4.0,155.0,7.0,4.710936,-1.0,2.0,19.231129,1.0,0.0,-1.0,0.0,15.0477,4.0,4.633066,0.0,6.303953,0.0,34.76611
6238,1848890463.0,4.0,4.0,144.0,3.0,16.421155,-1.0,2.0,36.23737,1.0,0.0,1.0,0.0,26.766642,3.0,50.431934,1.0,48.156484,1.0,249.453494
6239,1848890465.0,-1.0,3.0,76.0,3.0,84.120866,-1.0,4.0,54.893572,1.0,0.0,1.0,0.0,94.2383,3.0,36.365343,0.0,88.917235,1.0,74.24811
1052,1848890470.0,4.0,2.0,107.0,7.0,52.772277,-1.0,2.0,30.602968,1.0,0.0,1.0,0.0,63.468745,1.0,49.782204,1.0,27.609286,1.0,107.079545
6240,1848890476.0,3.0,4.0,91.0,3.0,68.867323,-1.0,2.0,20.766555,2.0,0.0,1.0,0.0,79.66512,4.0,93.797565,0.0,20.110386,1.0,74.544431
1090,1848890479.0,-1.0,-1.0,109.0,1.0,51.232823,-1.0,2.0,98.894729,1.0,-1.0,1.0,0.0,61.68176,3.0,-1.0,1.0,62.936165,1.0,131.236542
6241,1848890481.0,3.0,2.0,121.0,3.0,38.846496,-1.0,3.0,50.689579,1.0,0.0,-1.0,0.0,49.790068,-1.0,102.487197,0.0,28.086683,0.0,86.534224
1053,1848890483.0,4.0,3.0,106.0,6.0,53.683279,-1.0,2.0,49.180187,1.0,0.0,-1.0,0.0,64.19293,-1.0,65.645233,-1.0,43.192566,1.0,201.581177
1056,1848890488.0,3.0,-1.0,86.0,2.0,74.021587,-1.0,3.0,77.443331,1.0,0.0,1.0,0.0,84.671678,-1.0,76.442386,0.0,37.796708,1.0,226.671043
6242,1848890492.0,4.0,4.0,128.0,3.0,31.609459,-1.0,3.0,25.196963,1.0,0.0,1.0,0.0,42.57272,3.0,28.299856,0.0,32.756162,1.0,6.048104
6243,1848890494.0,2.0,-1.0,138.0,3.0,22.223206,-1.0,-1.0,26.041138,1.0,0.0,-1.0,0.0,32.569124,3.0,99.921283,0.0,41.81496,1.0,216.67925
1005,1848890498.0,3.0,3.0,96.0,0.0,64.245843,-1.0,2.0,3.600898,1.0,0.0,1.0,0.0,74.293885,3.0,39.64184,0.0,1.339995,1.0,168.462571
1054,1848890502.0,2.0,2.0,144.0,6.0,16.052299,-1.0,3.0,82.469056,1.0,0.0,1.0,0.0,26.314431,3.0,104.573421,0.0,36.263365,1.0,43.304827
1080,1848890505.0,2.0,3.0,74.0,9.0,-1.0,-1.0,4.0,11.074816,2.0,0.0,1.0,0.0,-1.0,4.0,17.197271,-1.0,21.34917,1.0,57.362555
1091,1848890509.0,4.0,2.0,74.0,1.0,86.216361,-1.0,3.0,54.841726,1.0,0.0,1.0,0.0,96.726064,3.0,5.647999,0.0,1.857334,1.0,91.691521
1057,1848890511.0,3.0,4.0,130.0,2.0,30.283698,-1.0,2.0,38.87467,1.0,0.0,1.0,0.0,40.434574,-1.0,118.147983,0.0,1.056928,-1.0,39.305402
1006,1848890513.0,-1.0,2.0,128.0,0.0,32.227663,-1.0,2.0,7.274169,2.0,0.0,1.0,0.0,42.294496,-1.0,17.826492,1.0,10.232607,-1.0,74.113201
6244,1848890518.0,3.0,4.0,76.0,3.0,83.532243,-1.0,4.0,36.781803,1.0,0.0,0.0,0.0,94.238788,3.0,142.820405,1.0,29.014752,0.0,173.635767
6245,1848890523.0,4.0,3.0,71.0,3.0,89.097926,-1.0,3.0,29.541248,1.0,0.0,-1.0,0.0,99.648026,2.0,27.99489,0.0,19.948957,1.0,108.957382
1055,1848890529.0,4.0,2.0,124.0,6.0,35.800303,-1.0,4.0,2.560628,1.0,-1.0,1.0,0.0,46.564205,4.0,3.143949,0.0,13.209709,1.0,18.370833
1043,1848890535.0,4.0,4.0,61.0,8.0,99.29427,-1.0,2.0,38.017191,1.0,0.0,1.0,0.0,109.77767,3.0,97.05622,0.0,0.996446,1.0,92.164282
6246,1848890541.0,3.0,4.0,142.0,3.0,17.641949,-1.0,2.0,4.510845,1.0,0.0,1.0,0.0,27.714469,-1.0,23.122691,0.0,16.771968,1.0,76.322772
1081,1848890543.0,3.0,2.0,140.0,9.0,20.285124,-1.0,2.0,44.95417,1.0,0.0,1.0,0.0,31.215651,1.0,69.380717,-1.0,42.442576,1.0,93.839971
6247,1848890547.0,3.0,2.0,109.0,3.0,50.669267,-1.0,3.0,64.257554,2.0,0.0,0.0,0.0,61.373609,3.0,123.338972,-1.0,15.052033,0.0,63.7524
1172,1848890550.0,3.0,4.0,101.0,-1.0,58.900905,-1.0,4.0,-1.0,2.0,0.0,1.0,0.0,69.621773,3.0,33.521426,-1.0,19.386906,1.0,117.03342
1007,1848890556.0,4.0,2.0,72.0,0.0,88.211512,-1.0,4.0,83.417405,1.0,0.0,-1.0,0.0,99.032293,4.0,65.663737,0.0,53.172067,1.0,196.400595
1008,1848890560.0,2.0,3.0,137.0,0.0,22.750405,-1.0,3.0,23.595114,1.0,0.0,1.0,0.0,33.111294,3.0,47.565927,0.0,0.476065,1.0,124.086422
6248,1848890564.0,3.0,2.0,74.0,3.0,-1.0,-1.0,4.0,101.37773,1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,14.23811,-1.0,33.712726
1092,1848890569.0,2.0,2.0,74.0,1.0,-1.0,-1.0,4.0,-1.0,2.0,0.0,-1.0,0.0,-1.0,3.0,18.650792,0.0,18.938849,0.0,271.687479
1058,1848890573.0,3.0,3.0,43.0,2.0,116.879782,-1.0,3.0,105.647947,2.0,0.0,1.0,0.0,127.191855,2.0,51.543437,1.0,62.709508,-1.0,250.525244
1053,1848890576.0,2.0,2.0,124.0,7.0,36.119063,-1.0,4.0,41.401451,1.0,0.0,-1.0,0.0,47.073514,2.0,-1.0,0.0,94.812608,1.0,139.928902
1059,1848890582.0,2.0,2.0,140.0,2.0,20.27548,-1.0,4.0,103.867974,1.0,0.0,1.0,0.0,30.714865,4.0,64.049562,0.0,11.222468,1.0,27.195484
1082,1848890584.0,3.0,2.0,153.0,9.0,6.909942,-1.0,3.0,22.080674,1.0,0.0,1.0,0.0,17.777963,2.0,35.592711,0.0,49.549997,1.0,84.130163
